bag_id,time_of_capture,body_temperature_c,microhabitat_type,microhabitat_temperature_c,bag_photo,processor,visit_comment,species_capture,capture_type,capture_mark_recapture,life_stage,life_stage_other,sex,snout_vent_length,body_and_bag_mass,bag_mass,body_mass,bd_swab_tube_id,dry_swab_tube_id,crispr_swab_tube_id,bacterial_swab_tube_id,mucusome_id,amp_id_1,amp_id_2,amp_id_3,amp_id_4,antibody_id_1,antibody_id_2,antibody_id_3,antibody_id_4,toe_clip_tube_id,capture_comments,survey_time,region,location,detection_type,site,date,temp_ves_id
bag09,21:32:00,17.8,water,18,f955b55c-6c9f-4eb5-a39d-01cd8d077064,brandon hoenig,NA,rana pipiens,new,c66d5bf6-5dd6-484d-9579-057a979982d0,adult,NA,female,49.5,12.5,4,8.5,2022-08-15-admin-rapi3,NA,NA,2022-08-15-admin-rapi3,2022-08-15-admin-rapi3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,night,pa,usa,capture,admin pond,2022-05-19T00:00:00Z,11
bag15,21:37:00,17.6,water,17.8,462bb5df-49ec-4f8f-b71b-018ae889990f,brandon hoenig,NA,rana pipiens,new,c41fcf0a-adbf-4d4e-b604-d5887b7f0c77,adult,NA,female,57,19.5,4.5,15,2022-05-19-admin-rapi1,NA,NA,2022-05-19-admin-rapi1,2022-05-19-admin-rapi1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,night,pa,usa,capture,admin pond,2022-05-19T00:00:00Z,12
bag22,21:45:00,17.7,water,17.8,f138bbc6-2cc3-42e1-93c4-b6cd184421e4,brandon hoenig,NA,rana catesbeiana,recapture,8587650d-e715-469e-bec9-3c1727c51ca1,NA,NA,NA,54.2,NA,NA,NA,NA,NA,NA,2022-05-19 admin raca#23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,night,pa,usa,capture,admin pond,2022-05-19T00:00:00Z,13
bag23,21:48:00,17.9,water,18.1,9bd35ea5-5f93-434e-95d3-fedb4b2de9af,brandon hoenig,NA,rana catesbeiana,recapture,71643ec1-cc76-4ccd-b969-09f38eda3867,NA,NA,NA,52.3,NA,NA,NA,2022-05-19 admin raca#25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,night,pa,usa,capture,admin pond,2022-05-19T00:00:00Z,14
bag24,21:52:00,18.2,water,18.3,38e098c0-83bc-42ea-a36e-bc6ca0483635,brandon hoenig,NA,rana catesbeiana,new,872ccfa8-29df-44e6-b4a4-49f6bd83a3f6,juvenile,NA,unknown,58.8,18.75,4.25,14.5,2022-05-19 admin raca#17,NA,NA,2022-05-19 admin raca#17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,night,pa,usa,capture,admin pond,2022-05-19T00:00:00Z,15
bag25,21:55:00,18.2,water,18.3,d450b197-3752-4f8b-8026-3aca8cb36265,brandon hoenig,NA,rana catesbeiana,recapture,903d8341-b574-404e-8659-6a7323041bbe,NA,NA,NA,52.9,NA,NA,NA,2022-05-19 admin raca#21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,night,pa,usa,capture,admin pond,2022-05-19T00:00:00Z,16
bag26,22:03:00,18.4,water,18.5,0f46e8b4-5a64-4e70-8232-e9647f779f4b,brandon hoenig,NA,rana catesbeiana,recapture,f060d7d9-b62f-4ae9-8d65-cf524a94a307,NA,NA,NA,47.8,NA,NA,NA,2022-05-19 admin racA#20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,night,pa,usa,capture,admin pond,2022-05-19T00:00:00Z,17
bag13,22:21:00,17.9,emergent vegetation (higher than 1m),18.2,de81c5b4-c9bf-4a1a-ae55-15c4db82d6cd,brandon hoenig,NA,rana pipiens,recapture,85800845-46bf-4672-970d-8c960dd9777c,NA,NA,NA,79.1,NA,NA,NA,2022-05-19 admin rapi#28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,night,pa,usa,capture,admin pond,2022-05-19T00:00:00Z,18
bag12,22:24:00,18.2,water,18.3,8d509db0-4b45-48d4-a664-943d4afed5ff,brandon hoenig,NA,rana catesbeiana,recapture,a0841d0b-1197-4fef-beaf-e14eb80f4fcd,NA,NA,NA,47,NA,NA,NA,2022-05-19 admin raca#18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,night,pa,usa,capture,admin pond,2022-05-19T00:00:00Z,19
bag03,22:31:00,18.1,water,18.5,9cde3f6c-e658-4ff4-be0e-7656848fa7f3,brandon hoenig,NA,rana catesbeiana,new,cd015c34-b17f-45de-bebc-972aff09cf68,adult,NA,female,66.1,36,4.3,31.7,2022-05-19 admin raca#11,NA,NA,2022-05-19 admin raca#11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,night,pa,usa,capture,admin pond,2022-05-19T00:00:00Z,20
bag11,22:34:00,18.1,water,18.4,7cd806d3-a84e-4eb5-9e9b-7ae234daed04,brandon hoenig,NA,rana catesbeiana,new,9223dad1-06dd-4544-8f6c-c1097c404dcd,juvenile,NA,unknown,57.3,23.5,7,16.5,2022-05-19 admin raca#12,NA,NA,2022-05-19 admin raca#12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,night,pa,usa,capture,admin pond,2022-05-19T00:00:00Z,21
bag20,22:37:00,18,water,18.1,e739fd67-a95e-484a-80ff-d624c0ba94de,brandon hoenig,NA,rana catesbeiana,new,2ba9fae2-7489-4889-949d-7169c7bb974e,juvenile,NA,unknown,58.6,22.75,4.2,18.55,2022-05-19 admin raca #16,NA,NA,2022-05-19 admin raca #16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,night,pa,usa,capture,admin pond,2022-05-19T00:00:00Z,22
bag14,22:41:00,17.7,emergent vegetation (lower than 1m),17.7,ba71afdd-85ad-4528-92da-f812c671fe68,brandon hoenig,NA,rana catesbeiana,new,ecf4f86d-c80d-4dca-8844-8415f8720a60,juvenile,NA,unknown,52,18,3.5,14.5,2022-05-18-admin-raca7,NA,NA,2022-05-18-admin-raca7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,night,pa,usa,capture,admin pond,2022-05-19T00:00:00Z,23
bag30,21:08:00,18.2,emergent vegetation (lower than 1m),18.4,f2f3dd03-71a2-448e-91bb-8c42ec59c4c1,brandon hoenig,NA,pseudacris crucifer,new,1a7147a3-ba34-4098-b308-aba3ae980dbf,adult,NA,male,27.1,3.9,2.9,1,2022-05-19-admin-pscr6,NA,NA,2022-05-19-admin-pscr6,2022-05-19-admin-pscr6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,night,pa,usa,capture,admin pond,2022-05-19T00:00:00Z,24
bag29,21:11:00,18.2,emergent vegetation (lower than 1m),18.2,e22e0c34-ac7c-4027-a950-4ad84d8a217d,brandon hoenig,NA,pseudacris crucifer,new,93e1c849-e5cf-4f64-b376-5c6879db98e0,adult,NA,male,26.6,3.9,2.9,1,2022-05-19-admin-pscr5,NA,NA,2022-05-19-admin-pscr5,2022-05-19-admin-pscr5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,night,pa,usa,capture,admin pond,2022-05-19T00:00:00Z,25
bag16,21:18:00,18.2,tree/log/bush (lower than 1m),18.2,16553888-75b0-452d-bf38-885f34809111,brandon hoenig,NA,pseudacris crucifer,new,b524ad08-f189-4809-ad1c-4a185c022236,adult,NA,male,25.8,3.8,2.8,1,2022-05-19-admin-pscr4,NA,NA,2022-05-19-admin-pscr4,2022-05-19-admin-pscr4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,night,pa,usa,capture,admin pond,2022-05-19T00:00:00Z,26
bag28,21:34:00,19.4,water,19.7,5e3d058b-9aed-4204-90c0-5f7571358273,brandon hoenig,NA,rana catesbeiana,recapture,357f2934-a97e-420d-9340-df83654030c3,NA,NA,NA,55.6,NA,NA,NA,2022-05-19 admin raca#22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,night,pa,usa,capture,admin pond,2022-05-19T00:00:00Z,27
bag27,21:43:00,20.1,water,20.4,1f66b20b-3b9a-47e7-b60a-e5e06fa6ee35,brandon hoenig,NA,rana catesbeiana,new,ce63171b-8e98-40fe-a62f-9561391bb8a4,adult,NA,female,71,35,3.5,31.5,2022-05-19-admin-raca8,NA,NA,2022-05-19-admin-raca8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,night,pa,usa,capture,admin pond,2022-05-19T00:00:00Z,28
bag06,21:47:00,18.6,wet ground,18.8,2d6d1f37-af35-430b-bc14-0ce262d44f04,brandon hoenig,NA,rana pipiens,new,4bf16a1b-53e3-4bd9-a7f3-5ce95b789758,adult,NA,female,66.5,26,3.5,22.5,2022-08-19-admin-rapi2,NA,NA,2022-08-19-admin-rapi2,2022-08-19-admin-rapi2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,night,pa,usa,capture,admin pond,2022-05-19T00:00:00Z,29
bag18,22:20:00,19.4,water,19.6,c30e398e-e9e5-48ee-a3c9-df9117df7392,brandon hoenig,NA,rana catesbeiana,new,43d7f751-26b8-4ff2-9d67-0ca3ed089e4b,juvenile,NA,unknown,55.9,19,3.4,15.6,2022-05-19-admin-raca9,NA,NA,2022-05-19-admin-raca9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,night,pa,usa,capture,admin pond,2022-05-19T00:00:00Z,30
bag19,22:40:00,19.4,water,19.7,6daf3070-03b7-4593-af5e-07f9f6bb00de,brandon hoenig,NA,rana catesbeiana,new,77e70f11-73df-48ae-a528-7f6aa000eac9,juvenile,NA,unknown,52.8,15,3.75,11.25,2022-05-19 admin #13,NA,NA,2022-05-19 admin #13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,night,pa,usa,capture,admin pond,2022-05-19T00:00:00Z,31
bag17,22:57:00,18.4,water,18.6,8987abb6-ea9b-4d42-b33c-60e76136dfc6,brandon hoenig,NA,rana catesbeiana,new,2eb1d0b4-9396-4257-9b86-6ec4556a6c3e,juvenile,NA,unknown,57.2,18.5,4,14.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,night,pa,usa,capture,admin pond,2022-05-19T00:00:00Z,32
bag05,13:30:00,NA,dry ground,21.7,128284c5-81c5-40ed-9a12-ace05ca82699,brandon hoenig,NA,bufo americanus,NA,NA,NA,unknown,unknown,32.4,6.75,3,3.75,2022-05-20 admin buam#6,NA,NA,2022-05-20 admin buam#6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,day,pa,usa,capture,admin pond,2022-05-20T00:00:00Z,33
bag01,14:15:00,23.4,dry ground,24,dfd0b36e-2b5f-488a-943b-e34f4d3a4cd5,brandon hoenig,NA,bufo americanus,NA,NA,NA,unknown,unknown,35.6,6.75,3,3.75,2022-05-20 admin buam#5,NA,NA,2022-05-20 admin buam#5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,day,pa,usa,capture,admin pond,2022-05-20T00:00:00Z,34
bag02,14:18:00,22.4,dry ground,23,24688656-d5bb-40e1-825d-703cdb5bc6d9,brandon hoenig,NA,bufo americanus,NA,NA,NA,unknown,unknown,36.1,8,3.25,4.75,2022-05-20 admin buam#4,NA,NA,2022-05-20 admin buam#4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,day,pa,usa,capture,admin pond,2022-05-20T00:00:00Z,35
bag34,22:35:00,16.9,emergent vegetation (lower than 1m),18.6,NA,brandon hoenig,App crashed and data was lost. Remaining data is validated. Some bd swabs are lost to unknown Metadata.,rana catesbeiana,new,aadd5160-95f6-40e5-9f21-ebf1ecd2ee8d,NA,NA,NA,NA,NA,NA,NA,BdSwab000068,NA,NA,BacSwab00068,MucBath00016,AMPBath00018,AMPBath00019,AMPBath00000,AMPBath00000,AntiBod00018,AntiBod00019,NA,NA,ToeClip00015,NA,night,pa,usa,capture,rv pond,2022-06-07T00:00:00Z,36
bag45,22:49:00,17.3,emergent vegetation (lower than 1m),NA,NA,brandon hoenig,App crashed and data was lost. Remaining data is validated. Some bd swabs are lost to unknown Metadata.,rana catesbeiana,new,7596b49b-9cb9-4cfa-a576-d70769fba08f,NA,NA,NA,NA,NA,NA,NA,BdSwab000069,NA,NA,BacSwab00069,MucBath00017,AMPBath00020,AMPBath00021,AMPBath00000,AMPBath00000,AntiBod00020,AntiBod00021,NA,NA,NA,NA,night,pa,usa,capture,rv pond,2022-06-07T00:00:00Z,37
bag21,22:14:00,13.9,tree/log/bush (lower than 1m),14.7,37006d50-2a70-4b9e-a92e-ae031c512c73,brandon hoenig,App crashed and data was lost. Remaining data is validated. Some bd swabs are lost to unknown Metadata.,hyla versicolor,NA,NA,NA,NA,NA,NA,NA,NA,NA,BdSwab000072,NA,NA,BacSwab00072,MucBath00020,AMPBath00024,AMPBath00000,AMPBath00000,AMPBath00000,AntiBod00024,AntiBod00000,NA,NA,ToeClip00000,NA,night,pa,usa,capture,rv pond,2022-06-07T00:00:00Z,38
bag22,22:19:00,12.9,tree/log/bush (higher than 1m),13.2,14a0237b-4300-4e63-bf76-01493b0eb6a1,brandon hoenig,App crashed and data was lost. Remaining data is validated. Some bd swabs are lost to unknown Metadata.,hyla versicolor,NA,NA,NA,NA,NA,NA,NA,NA,NA,BdSwab000070,NA,NA,BacSwab00070,MucBath00018,AMPBath00022,AMPBath00000,AMPBath00000,AMPBath00000,AntiBod00022,AntiBod00000,NA,NA,ToeClip00000,NA,night,pa,usa,capture,rv pond,2022-06-07T00:00:00Z,39
bag30,23:05:00,11.7,tree/log/bush (higher than 1m),11.2,0a68a769-03b6-4768-9e38-e962f8493daf,brandon hoenig,App crashed and data was lost. Remaining data is validated. Some bd swabs are lost to unknown Metadata.,hyla versicolor,NA,NA,NA,NA,NA,NA,NA,NA,NA,BdSwab000071,NA,NA,BacSwab00071,MucBath00019,AMPBath00023,AMPBath00000,AMPBath00000,AMPBath00000,AntiBod00023,AntiBod00000,NA,NA,ToeClip00000,NA,night,pa,usa,capture,rv pond,2022-06-07T00:00:00Z,40
bag04,21:53:00,NA,water,18.7,7bcf5d12-9636-487d-b9f3-4cd9c18faa17,brandon hoenig,App crashed and data was lost. Remaining data is validated. Some bd swabs are lost to unknown Metadata.,rana catesbeiana,new,f4a2c8bb-c8b2-4a4f-b2dc-a1e52aad1eba,adult,NA,female,119.5,200,0,200,BdSwab000067,NA,NA,BacSwab00067,MucBath00015,AMPBath00016,AMPBath00017,AMPBath00000,AMPBath00000,AntiBod00016,AntiBod00017,NA,NA,ToeClip00014,NA,night,pa,usa,capture,rv pond,2022-06-07T00:00:00Z,41
bag08,23:00:00,NA,water,16.3,02ba3cca-8631-493f-804c-0b874061e621,brandon hoenig,App crashed and data was lost. Remaining data is validated. Some bd swabs are lost to unknown Metadata.,rana clamitans,NA,NA,NA,NA,NA,NA,NA,NA,NA,BdSwab000073,NA,NA,BacSwab00073,MucBath00021,AMPBath00026,AMPBath00000,AMPBath00000,AMPBath00000,AntiBod00026,AntiBod00000,NA,NA,ToeClip00000,NA,night,pa,usa,capture,rv pond,2022-06-07T00:00:00Z,42
bag10,23:03:00,NA,water,16.4,3c4882f5-ff28-438a-9c06-b34793878c13,brandon hoenig,App crashed and data was lost. Remaining data is validated. Some bd swabs are lost to unknown Metadata.,rana clamitans,NA,NA,NA,NA,NA,NA,NA,NA,NA,BdSwab000074,NA,NA,BacSwab00074,MucBath00022,AMPBath00027,AMPBath00000,AMPBath00000,AMPBath00000,AntiBod00027,AntiBod00000,NA,NA,ToeClip00000,NA,night,pa,usa,capture,rv pond,2022-06-07T00:00:00Z,43
bag14,21:32:00,19.7,water,19.8,64c812ce-9f4c-49cd-b42d-df2eee299695,brandon hoenig,NA,rana catesbeiana,new,7f92dbdf-cb5a-48a7-837a-5450b4a46069,adult,NA,female,88.3,74,6,68,BdSwab000092,NA,NA,BacSwab00092,MucBath00031,AMPBath00031,NA,NA,NA,AntiBod00031,NA,NA,NA,ToeClip00023,NA,night,pa,usa,capture,rv pond,2022-06-08T00:00:00Z,44
bag22,21:35:00,19,emergent vegetation (higher than 1m),18.5,4df997a8-105b-432a-b041-89aa0a34a44d,brandon hoenig,NA,hyla versicolor,NA,NA,adult,NA,male,48.8,12,4,8,BdSwab000084,NA,NA,BacSwab00084,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,night,pa,usa,capture,rv pond,2022-06-08T00:00:00Z,45
bag12,21:38:00,18.3,emergent vegetation (higher than 1m),18.2,a3ba4672-a8f4-47ee-a41d-c7f38e551c08,brandon hoenig,NA,hyla versicolor,NA,NA,adult,NA,male,46,11.25,3.4,7.85,BdSwab000087,NA,NA,BacSwab00087,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,night,pa,usa,capture,rv pond,2022-06-08T00:00:00Z,46
bag11,21:47:00,19.1,water,19.2,77bbc733-cca0-431b-a1fd-06a201e51a6f,brandon hoenig,NA,rana clamitans,NA,NA,adult,NA,female,70.6,49,6.8,42.2,BdSwab000088,NA,NA,BacSwab00088,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,night,pa,usa,capture,rv pond,2022-06-08T00:00:00Z,47
bag10,21:55:00,18.5,water,NA,3f5f918e-aeca-452f-9e37-e3c54df50afb,brandon hoenig,NA,rana catesbeiana,recapture,12998a52-91b8-4c54-8d8d-d60450f528de,adult,NA,female,119.5,200,0,200,BdSwab000067,NA,NA,BacSwab00067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,night,pa,usa,capture,rv pond,2022-06-08T00:00:00Z,48
bag27,21:36:00,19.4,emergent vegetation (higher than 1m),17.6,184f87fe-ce93-4a4b-9929-bad9f48d20d7,brandon hoenig,NA,rana catesbeiana,new,f0893cf2-7b55-474a-8133-dcfbeb1b96c1,adult,NA,female,78.1,60,5.3,54.7,BdSwab00089,NA,NA,BacSwab00089,MucBath00028,AMPBath00028,NA,NA,NA,AntiBod00028,NA,NA,NA,ToeClip00020,NA,night,pa,usa,capture,rv pond,2022-06-08T00:00:00Z,49
bag26,21:49:00,19.4,emergent vegetation (lower than 1m),20,6a1d6455-80e9-433e-a8f5-085fcdfa52ea,brandon hoenig,NA,rana catesbeiana,new,10c5d7f5-b4eb-4fc9-9131-5e88c0756197,adult,NA,female,84.5,63,5.1,57.9,BdSwab000091,NA,NA,BacSwab00091,MucBath00030,AMPBath00030,NA,NA,NA,AntiBod00030,NA,NA,NA,ToeClip00022,NA,night,pa,usa,capture,rv pond,2022-06-08T00:00:00Z,50
bag04,21:47:00,17.2,tree/log/bush (higher than 1m),17.1,094fe8c7-704d-4d04-a8f9-0604c136f26d,brandon hoenig,NA,hyla versicolor,NA,NA,adult,NA,male,42.4,9.5,4.3,5.2,BdSwab000083,NA,NA,BacSwab00083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,night,pa,usa,capture,rv pond,2022-06-08T00:00:00Z,51
bag29,21:16:00,16.3,tree/log/bush (higher than 1m),16.4,a823f3d5-d037-4e20-9305-a7973e1009ff,brandon hoenig,NA,hyla versicolor,NA,NA,adult,NA,male,43.8,11,3.7,7.3,BdSwab000086,NA,NA,BacSwab00086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,night,pa,usa,capture,rv pond,2022-06-08T00:00:00Z,52
bag01,21:41:00,21.4,water,21.2,74a9adb7-d873-4286-bb82-b3470fd83320,brandon hoenig,NA,rana catesbeiana,new,a024fdc7-9e5e-4130-b016-74b049b6d97b,adult,NA,female,73.3,55,5.9,49.1,BdSwab000090,NA,NA,BacSwab00090,MucBath00029,AMPBath00029,NA,NA,NA,AntiBod00029,NA,NA,NA,ToeClip00021,NA,night,pa,usa,capture,rv pond,2022-06-08T00:00:00Z,53
bag28,21:52:00,16.1,tree/log/bush (higher than 1m),17.2,b2fbeecc-6be7-4a9e-9674-1bbab14bc81a,brandon hoenig,NA,hyla versicolor,NA,NA,adult,NA,male,43.6,9.5,4,5.5,BdSwab000085,NA,NA,BacSwab00085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,night,pa,usa,capture,rv pond,2022-06-08T00:00:00Z,54
bag24,21:51:00,NA,water,NA,6360e73c-1712-4198-8241-800ceddd9910,brandon hoenig,NA,rana catesbeiana,new,ec74f99e-2391-43a8-8929-957e37384ab5,juvenile,NA,unknown,56.1,20,4.3,15.7,BDSwab00100,NA,NA,BacSwab00100,NA,NA,NA,NA,NA,NA,NA,NA,NA,ToeClip00023,NA,night,pa,usa,capture,tuttle pond,2022-06-14T00:00:00Z,55
bag21,22:04:00,NA,tree/log/bush (lower than 1m),NA,e527bd54-061a-4c47-8980-f0d87bbc98af,emily jolly,NA,hyla versicolor,NA,NA,adult,NA,male,46.3,11.75,2.8,8.95,BdSwab00111,NA,NA,BacSwab00111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,night,pa,usa,capture,tuttle pond,2022-06-14T00:00:00Z,56
bag20,22:08:00,NA,tree/log/bush (lower than 1m),NA,00a575a3-43c3-4a13-824a-bc703a6fcc07,brandon hoenig,NA,rana catesbeiana,new,d5ac57ec-61e0-4bf7-a8b6-d326e97444b3,juvenile,NA,unknown,48.6,14,4.5,9.5,BDSwab00107,NA,NA,BacSwab00107,NA,NA,NA,NA,NA,NA,NA,NA,NA,ToeClip00034,NA,night,pa,usa,capture,tuttle pond,2022-06-14T00:00:00Z,57
bag23,22:41:00,NA,tree/log/bush (higher than 1m),NA,958f8312-8df8-4b44-9d5b-24e96978dacf,emily jolly,NA,hyla versicolor,NA,NA,adult,NA,male,43.5,10.5,3.3,7.2,BdSwab00109,NA,NA,BacSwab00109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,night,pa,usa,capture,tuttle pond,2022-06-14T00:00:00Z,58
bag08,22:46:00,NA,wet ground,NA,dac5294a-b5e0-429b-b308-e0dd60b076ab,emily jolly,NA,rana clamitans,NA,NA,adult,NA,female,83.1,58,2.7,55.3,BdSwab00115,NA,NA,BacSwab00115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,night,pa,usa,capture,tuttle pond,2022-06-14T00:00:00Z,59
bag43,23:11:00,24.5,water,24.8,268283e6-8c15-4f6a-8840-f11c0974fc7a,brandon hoenig,NA,rana clamitans,NA,NA,adult,NA,male,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,night,pa,usa,capture,tuttle pond,2022-06-14T00:00:00Z,60
bag38,23:17:00,24.4,water,24.5,289d6e60-c290-4499-ba46-c4c32b758b89,brandon hoenig,NA,rana clamitans,NA,NA,adult,NA,male,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,night,pa,usa,capture,tuttle pond,2022-06-14T00:00:00Z,61
